Topic,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,Count,msCount,uriCount
657,حم,ثم,سبا,لقمان,عسق,الزمر,طسم,كهيعص,الزخرف,طه,26,25,19
658,الالتقا,الاستخراج,صحيحه,فواد,الاسنادين,مسلم,تخريجه,السابق,موضع,تساوي,26,15,3
659,الانماطي,مسعده,البركات,العتيقي,العقيلي,السمرقندي,انا,الشامي,القاسم,المجهز,26,26,2
660,السعديين,موسكان,زقاق,قنطره,بقراتي,الكرباسي,املا,مسجد,بالبصره,البلالي,26,26,7
661,مصطفي,توفيق,روبي,عويس,الاصلابي,سامح,التواب,عيد,عزت,جنيد,26,26,1
662,تتعين,والدنانير,بالفلوس,وزنا,اثمانا,الشركه,بالفلسين,الفلوس,المضاربه,باصطلاح,26,25,13
663,النسوه,نسوه,النصف,رجعوا,سدس,الرجل,نصف,كثرن,شهد,فقضي,26,23,15
664,للصوفيه,جرجان,وصنف,وتفسيرهم,وطبقاتهم,تاريخهم,وفيها,بعمده,توفي,ترتيبه,26,26,20
665,الشرا,والجد,برت,المكفول,النكاح,بالمتعه,بالايفا,والنكاح,للمقر,زوجهما,26,25,12
666,يلحق,بامراتين,الحقه,باكثر,بالقافه,باثنين,يلحقه,برجلين,بالرجلين,كثروا,26,26,23
667,كناه,الاصبغ,حدث,كنيته,البصري,بالقوي,الباهلي,وكناه,فرقد,عوانه,26,26,3
668,تطعموه,ميتين,لنشرتهما,ابشر,اذهبت,الغدا,ظهرك,وليفرح,ذبحتم,وقوست,26,26,25
669,الروياني,المخلدي,السمتي,نا,عوانه,فرفعوه,وجيه,انا,عبدالله,الاسفرايني,26,26,3
670,يكرهونه,بنوي,لاكراههم,يهرب,ويبكي,والصبيان,اللعب,فعرفت,ويقرا,كلنا,26,24,20
671,اسحاق,فرواه,الاحوص,واختلف,وشريك,الاسود,ورواه,يثيع,اسرايل,سويد,26,26,8
672,راجعون,المصيبه,اسفي,اعطيت,اعطيها,لاعطيها,وابيضت,مصيبه,عيناه,الحزن,26,26,24
673,وكات,الاشرف,بوفي,ذكرسلطنه,برسياي,قاصد,وفيه,يشيك,وقيه,كاشيه,26,25,5
674,الاواخر,يقدر,السبع,اروا,القدر,التماس,استعان,خلق,بذر,اقول,26,25,25
675,استياسوا,خلصوا,فرطتم,ابرح,اباكم,تعلموا,كبيرهم,موثقا,يجعلوه,الحاكمين,26,26,26
676,فقسمها,رايح,الاقربين,تجعلها,اقاربه,رابح,طلحه,افعل,عمه,اري,25,25,14
677,يكله,امره,غالب,يعلمون,يدبره,اشده,راجعه,يشا,امر,يغلبه,25,24,23
678,لزمعه,زمعه,تظن,يطها,سوده,حبلي,يظن,برجل,غلاما,فولدت,25,22,22
679,ياكلن,قدمتم,تحصنون,قليلا,تاكلون,ياتي,لهن,يعصرون,يغاث,شداد,25,24,23
680,يقربون,يخونون,البرا,وابتغوا,فانزل,صوم,باشروهن,رمضان,انفسهم,نزلت,25,23,23
681,يحجبه,فيقرا,وياكل,ورجلان,الخلا,للمبطون,الجنابه,افتتح,المبين,تفرق,25,22,22
682,الصفحه,الكتب,المبسوط,المحلي,والمثبت,المجموع,الام,سنن,السنن,الكبير,25,25,11
683,حجابكم,ساترككم,تحين,سيلين,يلين,حذركم,حانت,ازرك,ببابي,راوك,25,25,20
684,الشكوي,بثي,وحزني,اشكو,الصبر,جزعا,شكوي,صابرا,شكا,تنافي,25,25,24
685,منطقه,المنطقه,عمته,شب,فقدت,فحزمتها,فعمدت,ثيابه,عندها,فحضنت,25,25,25
686,مسهر,ويحيي,وعبدالله,وهشام,التنيسي,ومروان,والوضين,الوحاظي,توبه,الدمشقيان,25,25,6
687,التابعه,بقم,المدرسين,لجماعه,الشيعه,النشر,مختلف,الحلي,الجز,المطهر,25,20,12
688,وشيبه,قليب,ونسيت,اميه,معيط,بارز,والوليد,وعقبه,قتلي,ربيعه,25,24,15
689,الاشيري,الحصري,الدباغ,الفتوح,الينا,البر,النمري,الفرج,العزيز,مكه,25,25,4
690,عرشه,وقدرته,وعلمه,خلقه,ويكلمونه,السابعه,بكل,مكان,العرش,فوق,25,24,20
691,جز,التيسير,الايه,تكمله,القوسين,مواضعه,اثبته,باقي,انظر,النسخ,25,23,1
692,وقيه,السلطات,وكات,معاهده,عوصاعن,الصرب,بلغراد,انسلطات,القيصر,الساطان,25,23,8
693,واباكم,سميتموها,اارباب,تعبدون,متفرقون,القهار,دونه,صاحبي,انتم,انزل,25,25,21
694,العده,الدخول,لاكثر,لاقل,النكاح,سنتين,جات,يثبت,المهر,والعده,25,24,9
695,جاكم,التناد,مرتاب,للعباد,تولون,زلتم,مسرف,يضل,يجادلون,مدبرين,25,25,24
696,المهندس,الدولابي,رباح,معين,الغلابي,البصري,بثقه,بمصر,معاويه,بشر,25,25,2
697,كذبوا,استيقنوا,قومهم,وظنوا,كذبوهم,الرسل,كذبهم,استياس,بالظن,اتباعهم,24,23,18
698,المصيصي,الالتقا,الاعور,الهديه,صحيحه,موضع,مسلم,بصيغه,هو,ووجودها,24,12,2
699,بالعصمه,وجذبته,تضربه,وجيعا,والعزم,مرادها,سيدته,المحتمل,فعدت,ربي,24,22,14
700,اسناده,تخريجه,بتمامه,صحيح,تقدم,صحيحه,الباري,البيوع,رقم,تمنح,24,13,2
701,الفم,مل,صومه,يفسد,استقا,فسد,الصنع,عاد,اعاده,الخروج,24,14,10
702,بريره,شروطا,فاعينيني,تستعين,جاتني,كاتبت,اواق,اشترط,وقيه,تحل,24,23,13
703,كلبك,المعلمه,بالمعراض,بشرك,عهدهم,فخزق,ياتونا,بلحمان,فكل,اقواما,24,21,16
704,فانزل,زمانا,قصصت,فتلاه,فقالوا,الر,نقص,المبين,ملوا,احسن,24,24,22
705,وفيها,والحافظ,ووزر,توفي,وترحلت,والقاضي,الحبوضي,بالقتلي,السنه,وحاصروها,24,24,7
706,وقامها,عمش,استقضاه,ومه,الكوفه,متعبد,تشيع,زهاده,واخطه,يدلس,24,24,15
707,كالقاضي,الالسن,زمانه,خلكان,وحفاظها,واجتمعت,بامور,مدحه,وعباده,مطلعا,24,24,16
708,الحوثره,مولود,وماه,بالرصافه,وفروه,الورده,وانسا,معلم,ببه,وجهوا,24,24,18
709,عجره,مساكين,كعب,نجيح,احلق,ورقا,يدخلوا,سته,فرقا,راه,24,22,17
710,راني,خباب,الهاد,يحبها,الخدري,الشيطان,راي,ريا,الحق,الليث,24,24,13
711,سيد,دليم,قاسم,المغره,ستهون,ممشق,الممشق,والمرفوعه,بشمخمه,فالبدار,24,24,6
712,فليركع,الزرقي,صغيره,عنقه,سليم,دخل,ركعتين,المسجد,جاريه,حمل,24,24,12
713,جنبا,مشويا,قربت,احتلام,فحدثتني,يسار,فاكل,يتوضا,يصبح,اخبرته,24,20,18
714,وعنه,القناد,الثقات,واخرين,الكوفي,وارطاه,وغيرهم,ويقال,وذكره,والعوام,24,24,12
715,بالطويل,بالقصير,واحسنه,خلقا,وجها,البان,البرا,فتوفاه,الذاهب,واحسنهم,24,23,24
716,مالكا,المنبعث,وقاص,وجدها,مناقب,اللقطه,يحدث,النضر,مولي,سلام,24,24,13
717,سمان,بقرات,ياكلهن,سنبلات,عجاف,يابسات,افتنا,بتاويله,خضر,انبكم,24,24,22
718,المذبوح,الحياه,يعيش,الذكاه,بحال,ذبحه,يتوهم,الذبح,يكل,تعيش,24,24,14
719,الكريم,انتسب,والجاهليه,اباه,مهتدين,المطلب,البرا,اكرم,الاسلام,خليل,24,24,18
720,الجهميه,والمرجه,والقدريه,الثنتين,فرقه,والروافض,السلف,والجهميه,الخوارج,والشيعه,24,24,13
721,صاعا,شعير,الفطر,تمر,زكاه,فرض,المسلمين,انثي,زبيب,اقط,24,21,18
722,تنبني,مسود,سودت,وجوه,بايع,رحمك,الحداني,الممنين,مازن,قام,24,24,21
723,الفور,التراخي,باستغراق,يستغرق,الحول,كاف,الصوم,التاخير,وبالزكاه,اكثره,24,24,20
724,فناصرك,غصبوا,اصلك,معلنا,حسابهم,بيثرب,لاقي,كتابك,وافي,وابشر,24,22,22
725,انكشف,ربع,العضو,تبطل,اللحيه,بطلت,اقل,صلاتها,تعيد,التخليل,24,23,18
726,خليل,الحداد,اللبان,الرجا,المكارم,اخبرنا,الصيرفي,نعيم,سقناه,فاذ,24,24,6
727,الافراديه,لجواب,نقل,مصرحه,والكراهه,للتيقن,بامور,المزبور,المبسوط,بادا,24,24,10
728,المذكوره,فقيها,تمفقر,الفرجوطي,الفاضل,السنه,وتجرد,وفاته,جيدا,تفقه,24,24,16
729,طالق,وطالق,واحده,دخلت,فرجعي,لزوم,كمع,كعظم,فانت,قدمناه,24,22,9
730,اردف,فاعمرها,التنعيم,اختك,ابيها,خثيم,حفصه,ماهك,عمرتها,لعبد,23,22,21
731,الشهاده,يقبل,بالرخصه,تقبل,شهاده,شهادته,بالتسامع,الفاسق,الخصم,برضاه,23,22,16
732,وماتين,الخطبي,لتسع,بقين,مدينتنا,خلون,جمادي,كامل,هاتفا,ومات,23,22,8
733,العم,الهك,الخاله,اباك,وخالته,ورفع,ابويه,نعبد,العرش,واسماعيل,23,22,22
734,فانقذهم,يرزقها,غلاما,فرعون,شمعون,يوشع,لنبي,بموسي,دعاها,المقدسه,23,23,21
735,الوفاه,حيدره,وتوفي,بنجير,الطيوري,البسري,الاخضر,السمعاني,المجلي,سمع,23,23,7
736,كفا,ابوان,اب,بالاب,الحريه,بالمثني,بنفسه,الكفاه,لمن,التفاخر,23,19,15
737,ظهيره,هو,الخواجا,المرشدي,خنيفش,دردبه,الحنيش,نبيقه,الخريه,الخير,23,19,5
738,ظهريا,مدين,القصص,وجعلتني,وراكم,العير,واسال,شعيبا,والظهري,اخاهم,23,23,15
739,عاشورا,وفيه,الحوت,الجودي,بطن,اخرج,اليوم,واليوم,السفينه,تاب,23,23,22
740,الاحزان,بالسلام,يهوذا,تجمعنا,دنا,بكيت,عانق,ابنك,خشيت,فرعون,23,23,23
741,فمسه,غضبه,روبيل,غضب,لتتركنا,حامل,صيحه,لاصيحن,برجله,العبرانيين,23,23,23
742,زنت,فليجلدها,زناها,يثرب,فتبين,فاجلدوها,المقبري,سمعه,تنفي,بضفير,23,23,16
743,اسلافي,الفلوات,الفتاه,رضانا,لاقيه,اشتياق,القلاده,اولهني,خط,جوفا,23,21,22
744,استحييت,جبريل,المنذرين,راض,فوعزتي,لاطيلن,لالبثنك,بالادميين,الخاطين,الطاهرين,23,21,19
745,طمت,وعدوت,طورك,وجاوزت,قدرك,فسموت,اعجل,فانك,بسم,الطومار,23,22,19
746,اوغلي,قز,تواريخ,مراه,حقق,تصنيف,الجز,وعلق,ريحاوي,الاعيان,23,23,1
747,تهم,هممت,فامتنع,وتركها,فسامته,فدخلت,افضحك,وجها,وانت,وكاني,23,23,21
748,البشر,واشجع,ومزينه,لقرابتهم,وجهينه,بالافراد,وغفار,الزبير,زهره,ورسوله,23,23,14
749,ياقوته,قبور,الورد,جداص,وهبان,لقب,المعافي,قبر,الالقاب,يي,23,20,11
750,للبيهقي,الكبري,السنن,انبا,سعدان,البيهقي,بلفظ,الاعرابي,بشران,واخبرنا,23,23,4
751,الظن,نذرها,اخوانا,تحاسدوا,تدابروا,تباغضوا,والظن,اجتنبوا,وكونوا,تجسسوا,23,23,14
752,الالتقا,تخريجه,موضع,انظر,تقدم,بالمطر,مسلم,اشكاب,مولاهم,بسهيل,23,13,3
753,انبانا,بالدون,خنب,البرقي,الدوني,الزنجاني,شهردار,قراه,الحاجبي,الكشاني,23,23,18
754,بقراتي,الشحامي,ابنا,بنيسابور,قراه,المعدل,طاهر,يلونهم,وجيه,الشروطي,23,23,11
755,اكلوا,المتكلفين,الجلود,فاخذتهم,والميته,كسبع,كهيه,استعصوا,حصت,اسالكم,23,23,23
756,الوزانين,مناذر,تادلا,عزابنا,الشاشيه,للخشنشار,فغسان,بتاغزوت,تطرح,بعجم,23,23,17
757,واخبرناه,الطيوري,الصواف,واخبرنا,العلاف,الصمد,المزرفي,انا,قالا,المهتدي,23,23,1
758,جمعتان,جانبين,جانبان,تقام,بلد,جانب,البلد,جمعه,للبلد,جسر,23,22,21
759,فنهتني,الاخنس,اسمعه,اكتب,حفظه,تكتب,اريد,اتكتب,تسمعه,قريش,23,23,22
760,نسير,بينما,الاعمال,حدثه,يقولون,نحن,عون,هلال,القوم,افضل,22,22,21
761,مولد,تابوت,عمرهما,لمضي,حبرون,مصر,فاوصي,فدفنا,اباه,واوصي,22,21,17
762,البرمكي,المعمر,المبارك,القادر,الجبار,طالب,عبدالجبار,عبدالقادر,انا,الانصاري,22,22,1
763,نيابه,عوضا,ومات,الامير,قرر,الطبلخاناه,ناب,استقر,صفد,الجمال,22,22,5
764,وحدثنا,الاعلي,الصاغاني,عزيز,وطرحهم,عرينه,حجرتي,التزعفر,الليث,وركعتي,22,12,2
765,غورك,الاصطخري,السامه,فرس,الخيل,الخضرم,الحصرم,عبدان,الحضرم,جابر,22,21,22
766,لاعن,يلاعن,النفاس,ينفه,نفاه,الحولين,لاقل,الحمل,ينفيه,الولد,22,20,15
767,الاملي,خوط,زمعه,الدرايه,البندار,فسبوهم,رواياته,انتخبه,عبده,بالمرضي,22,21,9
768,كالب,سبط,النقبا,يوفنا,فهابوا,ويوشع,فنكثوا,وحدثوا,نون,الميثاق,22,22,19
769,صحته,متفق,واخرجه,كلاهما,اخرجه,المبرور,حرج,اشق,التصفيق,حرمها,22,22,5
770,بتسليم,الاحوص,قريتين,فعلقت,فكتبوا,فاتيا,اغرموا,فقلدوا,لوادعه,نحلف,22,21,8
771,ماشيه,يحلبن,ايحب,اذنه,تحتلب,وعليكم,بغير,عليكم,فانما,عنهما,22,22,12
772,وعافيه,ومندل,الطاي,وحبان,واسد,والقاسم,وداود,معن,يذاكرونه,دونوا,22,22,15
773,طرقه,وتحصل,فجاوز,متعاصران,الحافظان,صحابيا,فصلته,العدد,الصحابه,دحيه,22,22,18
774,ياتيكما,نباتكما,ترزقانه,بتاويله,طعام,ذلكما,نراك,علمني,كافرون,بالاخره,22,22,22
775,اخبرته,وعشرا,الصبيه,تحد,حزم,زينب,معلومات,تقرب,الاحاديث,يحرمن,22,22,18
